,name,hand,country,birthday,rank,winner,sets,total_pts,service_pts,return_pts,aces,bp_saved,first_serve_rtn_won,second_serve_rtn_won,first_serve_in,dbl_faults,first_serve_per,round,date,avg_minutes_game,avg_seconds_point,avg_minutes_set,tournament,year,match_minutes
14339,Brian Baker,R,USA,1985-04-30,126.0,True,3.0,109.0,62.0,47.0,6.0,1.0,17.0,30.0,43.0,6.0,0.5180722891566265,1st Round,2012-06-26,4.07,36.6,38.0,Wimbledon,2012,114.0
14340,Ivo Minar,R,CZE,1984-05-21,102.0,False,1.0,113.0,62.0,51.0,7.0,3.0,24.0,27.0,65.0,5.0,0.5909090909090909,1st Round,2009-01-19,3.85,38.1,37.5,Australian Open,2009,150.0
14341,Stan Wawrinka,R,SUI,1985-03-28,16.0,True,3.0,123.0,75.0,48.0,4.0,8.0,22.0,26.0,74.0,6.0,0.5873015873015873,1st Round,2009-01-19,3.85,38.1,37.5,Australian Open,2009,150.0
14342,Alex Bogdanovic,L,GBR,1984-05-22,191.0,False,0.0,59.0,49.0,10.0,5.0,2.0,3.0,7.0,47.0,3.0,0.6351351351351351,1st Round,2009-06-23,3.03,36.2,29.3,Wimbledon,2009,88.0
14343,Tomas Berdych,R,CZE,1985-09-17,20.0,True,3.0,87.0,62.0,25.0,9.0,0.0,10.0,15.0,44.0,1.0,0.6111111111111112,1st Round,2009-06-23,3.03,36.2,29.3,Wimbledon,2009,88.0
14344,Alex Bogdanovic,L,GBR,1984-05-22,242.0,False,1.0,146.0,94.0,52.0,13.0,5.0,27.0,25.0,81.0,6.0,0.627906976744186,1st Round,2008-06-23,4.33,38.5,46.5,Wimbledon,2008,186.0
14345,Simone Bolelli,R,ITA,1985-10-08,46.0,True,3.0,144.0,109.0,35.0,18.0,5.0,19.0,16.0,109.0,2.0,0.6770186335403726,1st Round,2008-06-23,4.33,38.5,46.5,Wimbledon,2008,186.0
14346,Alex Bogdanovic,L,GBR,1984-05-22,108.0,False,0.0,91.0,65.0,26.0,13.0,4.0,15.0,11.0,71.0,3.0,0.7553191489361702,1st Round,2007-06-26,3.47,34.0,37.0,Wimbledon,2007,111.0
14347,Chris Guccione,L,AUS,1985-07-30,96.0,True,3.0,105.0,76.0,29.0,14.0,5.0,20.0,9.0,60.0,2.0,0.5882352941176471,1st Round,2007-06-26,3.47,34.0,37.0,Wimbledon,2007,111.0
14348,Alex Bogdanovic,L,GBR,1984-05-22,135.0,False,0.0,104.0,70.0,34.0,1.0,6.0,19.0,15.0,82.0,0.0,0.7387387387387387,1st Round,2006-06-27,4.75,41.6,50.7,Wimbledon,2006,152.0
14349,Rafael Nadal,L,ESP,1986-06-03,2.0,True,3.0,115.0,74.0,41.0,3.0,4.0,24.0,17.0,79.0,3.0,0.7314814814814815,1st Round,2006-06-27,4.75,41.6,50.7,Wimbledon,2006,152.0
14350,Janko Tipsarevic,R,SRB,1984-06-22,9.0,True,3.0,155.0,100.0,55.0,15.0,11.0,29.0,26.0,92.0,2.0,0.5935483870967742,2nd Round,2013-01-16,4.62,44.6,46.2,Australian Open,2013,231.0
14351,Lukas Lacko,R,SVK,1987-11-03,44.0,False,2.0,156.0,101.0,55.0,14.0,6.0,23.0,32.0,102.0,1.0,0.6538461538461539,2nd Round,2013-01-16,4.62,44.6,46.2,Australian Open,2013,231.0
14352,Janko Tipsarevic,R,SRB,1984-06-22,9.0,True,3.0,135.0,75.0,60.0,11.0,2.0,34.0,26.0,62.0,3.0,0.5904761904761905,2nd Round,2012-01-19,4.9,45.8,47.8,Australian Open,2012,191.0
14353,James Duckworth,R,AUS,1992-01-21,250.0,False,1.0,115.0,85.0,30.0,9.0,11.0,13.0,17.0,99.0,6.0,0.6827586206896552,2nd Round,2012-01-19,4.9,45.8,47.8,Australian Open,2012,191.0
14354,Janko Tipsarevic,R,SRB,1984-06-22,49.0,True,3.0,107.0,60.0,47.0,13.0,3.0,24.0,23.0,51.0,4.0,0.5795454545454546,1st Round,2011-01-17,5.08,41.9,44.0,Australian Open,2011,132.0
14355,Mischa Zverev,L,GER,1987-08-22,80.0,False,0.0,82.0,54.0,28.0,7.0,11.0,8.0,20.0,66.0,6.0,0.6534653465346535,1st Round,2011-01-17,5.08,41.9,44.0,Australian Open,2011,132.0
14356,Janko Tipsarevic,R,SRB,1984-06-22,36.0,True,3.0,132.0,77.0,55.0,10.0,9.0,24.0,31.0,75.0,5.0,0.6147540983606558,1st Round,2010-01-19,5.53,41.0,55.3,Australian Open,2010,166.0
14357,Ryan Harrison,R,USA,1992-05-07,341.0,False,0.0,111.0,66.0,45.0,5.0,14.0,26.0,19.0,65.0,9.0,0.5371900826446281,1st Round,2010-01-19,5.53,41.0,55.3,Australian Open,2010,166.0
14358,Janko Tipsarevic,R,SRB,1984-06-22,8.0,True,3.0,123.0,80.0,43.0,13.0,3.0,14.0,29.0,71.0,0.0,0.6228070175438597,1st Round,2012-05-29,4.0,39.5,39.0,French Open,2012,156.0
14359,Sam Querrey,R,USA,1987-10-07,71.0,False,1.0,114.0,80.0,34.0,8.0,5.0,16.0,18.0,60.0,8.0,0.4878048780487805,1st Round,2012-05-29,4.0,39.5,39.0,French Open,2012,156.0
14360,Janko Tipsarevic,R,SRB,1984-06-22,8.0,True,3.0,122.0,73.0,49.0,12.0,2.0,16.0,33.0,59.0,7.0,0.5514018691588785,2nd Round,2012-05-31,4.97,42.0,51.3,French Open,2012,154.0
14361,Jeremy Chardy,R,FRA,1987-02-12,55.0,False,0.0,98.0,64.0,34.0,4.0,4.0,13.0,21.0,48.0,7.0,0.4247787610619469,2nd Round,2012-05-31,4.97,42.0,51.3,French Open,2012,154.0
14362,Janko Tipsarevic,R,SRB,1984-06-22,32.0,True,3.0,79.0,43.0,36.0,6.0,1.0,16.0,20.0,36.0,1.0,0.6206896551724138,2nd Round,2011-05-25,3.73,40.7,27.3,French Open,2011,82.0
14363,Pere Riba,R,ESP,1988-04-07,65.0,False,0.0,42.0,27.0,15.0,4.0,4.0,6.0,9.0,31.0,3.0,0.492063492063492,2nd Round,2011-05-25,3.73,40.7,27.3,French Open,2011,82.0
14364,Janko Tipsarevic,R,SRB,1984-06-22,67.0,True,3.0,187.0,108.0,79.0,10.0,6.0,36.0,43.0,91.0,7.0,0.5796178343949044,1st Round,2017-08-28,5.1,42.6,50.0,US Open,2017,250.0
14365,Thanasi Kokkinakis,R,AUS,1996-04-10,222.0,False,2.0,165.0,116.0,49.0,18.0,16.0,19.0,30.0,120.0,7.0,0.6153846153846154,1st Round,2017-08-28,5.1,42.6,50.0,US Open,2017,250.0
14366,Janko Tipsarevic,R,SRB,1984-06-22,250.0,True,3.0,153.0,98.0,55.0,17.0,6.0,17.0,38.0,70.0,11.0,0.4666666666666667,1st Round,2016-08-30,4.62,41.1,48.5,US Open,2016,194.0
14367,Sam Querrey,R,USA,1987-10-07,30.0,False,1.0,130.0,78.0,52.0,18.0,4.0,12.0,40.0,62.0,15.0,0.4661654135338345,1st Round,2016-08-30,4.62,41.1,48.5,US Open,2016,194.0
14368,Janko Tipsarevic,R,SRB,1984-06-22,21.0,True,2.0,104.0,70.0,34.0,12.0,1.0,10.0,24.0,49.0,2.0,0.550561797752809,1st Round,2013-08-26,4.3,41.6,43.0,US Open,2013,129.0
14369,Pablo Cuevas,R,URU,1986-01-01,492.0,False,1.0,82.0,63.0,19.0,16.0,7.0,7.0,12.0,48.0,6.0,0.4948453608247423,1st Round,2013-08-26,4.3,41.6,43.0,US Open,2013,129.0
14370,Janko Tipsarevic,R,SRB,1984-06-22,21.0,True,3.0,102.0,63.0,39.0,3.0,11.0,19.0,20.0,43.0,3.0,0.4432989690721649,2nd Round,2013-08-29,4.89,45.0,44.0,US Open,2013,132.0
14371,Dudi Sela,R,ISR,1985-04-04,77.0,False,0.0,74.0,40.0,34.0,1.0,4.0,11.0,23.0,49.0,7.0,0.620253164556962,2nd Round,2013-08-29,4.89,45.0,44.0,US Open,2013,132.0
14372,Janko Tipsarevic,R,SRB,1984-06-22,21.0,True,3.0,116.0,79.0,37.0,18.0,4.0,11.0,26.0,61.0,2.0,0.5700934579439252,3rd Round,2013-08-31,4.25,44.6,38.3,US Open,2013,153.0
14373,Jack Sock,R,USA,1992-09-24,86.0,False,1.0,90.0,62.0,28.0,19.0,4.0,15.0,13.0,46.0,8.0,0.4646464646464646,3rd Round,2013-08-31,4.25,44.6,38.3,US Open,2013,153.0
14374,Janko Tipsarevic,R,SRB,1984-06-22,9.0,True,3.0,151.0,82.0,69.0,18.0,4.0,30.0,39.0,70.0,3.0,0.625,1st Round,2012-08-29,4.93,48.0,43.4,US Open,2012,217.0
14375,Guillaume Rufin,R,FRA,1990-05-26,129.0,False,2.0,120.0,90.0,30.0,15.0,16.0,11.0,19.0,81.0,6.0,0.5094339622641509,1st Round,2012-08-29,4.93,48.0,43.4,US Open,2012,217.0
14376,Janko Tipsarevic,R,SRB,1984-06-22,9.0,True,3.0,97.0,56.0,41.0,14.0,2.0,22.0,19.0,36.0,6.0,0.4556962025316455,2nd Round,2012-08-31,4.24,42.9,41.0,US Open,2012,123.0
14377,Brian Baker,R,USA,1985-04-30,70.0,False,0.0,75.0,52.0,23.0,1.0,7.0,8.0,15.0,58.0,5.0,0.6236559139784946,2nd Round,2012-08-31,4.24,42.9,41.0,US Open,2012,123.0
14378,Janko Tipsarevic,R,SRB,1984-06-22,9.0,True,3.0,108.0,67.0,41.0,14.0,6.0,19.0,22.0,66.0,8.0,0.6534653465346535,3rd Round,2012-02-09,4.39,40.6,45.3,US Open,2012,136.0
14379,Grega Zemlja,R,SLO,1986-09-29,99.0,False,0.0,93.0,59.0,34.0,8.0,8.0,16.0,18.0,51.0,2.0,0.51,3rd Round,2012-02-09,4.39,40.6,45.3,US Open,2012,136.0
14380,Janko Tipsarevic,R,SRB,1984-06-22,20.0,True,1.0,53.0,30.0,23.0,4.0,0.0,10.0,13.0,25.0,1.0,0.5555555555555556,3rd Round,2011-03-09,4.67,46.7,70.0,US Open,2011,70.0
14381,Tomas Berdych,R,CZE,1985-09-17,9.0,False,0.0,37.0,22.0,15.0,0.0,0.0,8.0,7.0,23.0,3.0,0.5111111111111111,3rd Round,2011-03-09,4.67,46.7,70.0,US Open,2011,70.0
14382,Janko Tipsarevic,R,SRB,1984-06-22,288.0,True,3.0,172.0,112.0,60.0,17.0,13.0,36.0,24.0,113.0,5.0,0.6494252873563219,1st Round,2019-01-07,4.72,42.9,47.2,Wimbledon,2019,236.0
14383,Yoshihito Nishioka,L,JPN,1995-09-27,68.0,False,2.0,158.0,96.0,62.0,4.0,7.0,30.0,32.0,100.0,2.0,0.6410256410256411,1st Round,2019-01-07,4.72,42.9,47.2,Wimbledon,2019,236.0
14384,Janko Tipsarevic,R,SRB,1984-06-22,8.0,True,3.0,139.0,83.0,56.0,17.0,0.0,29.0,27.0,61.0,3.0,0.580952380952381,2nd Round,2012-06-27,4.19,41.9,44.0,Wimbledon,2012,176.0
14385,Ryan Sweeting,R,USA,1987-07-14,130.0,False,1.0,113.0,91.0,22.0,16.0,9.0,6.0,16.0,96.0,4.0,0.6530612244897959,2nd Round,2012-06-27,4.19,41.9,44.0,Wimbledon,2012,176.0
14387,Grigor Dimitrov,R,BUL,1991-05-16,21.0,True,3.0,128.0,77.0,51.0,18.0,3.0,22.0,29.0,69.0,8.0,0.6160714285714286,1st Round,2019-01-14,4.25,39.4,38.3,Australian Open,2019,153.0
14388,Janko Tipsarevic,R,SRB,1984-06-22,9.0,False,0.0,32.0,21.0,11.0,2.0,5.0,3.0,8.0,24.0,0.0,0.5217391304347826,4th Round,2013-01-20,4.43,41.8,62.0,Australian Open,2013,62.0
14389,Nicolas Almagro,R,ESP,1985-08-21,11.0,True,1.0,57.0,32.0,25.0,5.0,1.0,10.0,15.0,22.0,1.0,0.5116279069767442,4th Round,2013-01-20,4.43,41.8,62.0,Australian Open,2013,62.0
14390,Janko Tipsarevic,R,SRB,1984-06-22,9.0,False,0.0,56.0,37.0,19.0,5.0,6.0,12.0,7.0,37.0,1.0,0.4933333333333333,3rd Round,2012-01-21,3.88,40.7,32.3,Australian Open,2012,97.0
14391,Richard Gasquet,R,FRA,1986-06-18,18.0,True,3.0,87.0,49.0,38.0,7.0,0.0,18.0,20.0,41.0,1.0,0.6029411764705882,3rd Round,2012-01-21,3.88,40.7,32.3,Australian Open,2012,97.0
14392,Janko Tipsarevic,R,SRB,1984-06-22,46.0,False,1.0,14.0,11.0,3.0,0.0,3.0,2.0,1.0,8.0,0.0,0.4210526315789473,2nd Round,2009-01-21,5.42,390.0,48.8,Australian Open,2009,195.0
14393,Marin Cilic,R,CRO,1988-09-28,20.0,True,3.0,16.0,8.0,8.0,4.0,0.0,4.0,4.0,10.0,0.0,0.9090909090909092,2nd Round,2009-01-21,5.42,390.0,48.8,Australian Open,2009,195.0
14394,Janko Tipsarevic,R,SRB,1984-06-22,303.0,False,2.0,130.0,83.0,47.0,3.0,8.0,23.0,24.0,87.0,4.0,0.5958904109589042,1st Round,2019-05-26,3.96,38.7,36.4,French Open,2019,182.0
14395,Grigor Dimitrov,R,BUL,1991-05-16,46.0,True,3.0,152.0,89.0,63.0,12.0,5.0,32.0,31.0,91.0,8.0,0.6691176470588235,1st Round,2019-05-26,3.96,38.7,36.4,French Open,2019,182.0
14396,Janko Tipsarevic,R,SRB,1984-06-22,58.0,False,1.0,129.0,73.0,56.0,6.0,7.0,25.0,31.0,70.0,0.0,0.5223880597014925,1st Round,2017-05-29,4.95,41.6,47.0,French Open,2017,188.0
14397,Joao Sousa,R,POR,1989-03-30,59.0,True,3.0,142.0,81.0,61.0,6.0,8.0,27.0,34.0,79.0,5.0,0.5766423357664233,1st Round,2017-05-29,4.95,41.6,47.0,French Open,2017,188.0
14398,Janko Tipsarevic,R,SRB,1984-06-22,680.0,False,0.0,76.0,60.0,16.0,4.0,11.0,3.0,13.0,49.0,2.0,0.4803921568627451,1st Round,2016-05-23,4.45,42.8,43.0,French Open,2016,129.0
14399,Milos Raonic,R,CAN,1990-12-27,9.0,True,3.0,105.0,63.0,42.0,10.0,0.0,14.0,28.0,44.0,5.0,0.5569620253164557,1st Round,2016-05-23,4.45,42.8,43.0,French Open,2016,129.0
14400,Janko Tipsarevic,R,SRB,1984-06-22,8.0,False,0.0,84.0,58.0,26.0,3.0,7.0,10.0,16.0,69.0,5.0,0.69,4th Round,2012-04-06,4.43,43.1,44.3,French Open,2012,133.0
14401,Nicolas Almagro,R,ESP,1985-08-21,13.0,True,3.0,101.0,59.0,42.0,9.0,3.0,24.0,18.0,43.0,3.0,0.5058823529411764,4th Round,2012-04-06,4.43,43.1,44.3,French Open,2012,133.0
14402,Janko Tipsarevic,R,SRB,1984-06-22,64.0,False,0.0,66.0,39.0,27.0,6.0,2.0,10.0,17.0,42.0,2.0,0.5384615384615384,3rd Round,2009-05-29,5.29,45.3,55.5,French Open,2009,111.0
14403,Andy Murray,R,GBR,1987-05-15,3.0,True,2.0,81.0,42.0,39.0,6.0,2.0,16.0,23.0,35.0,0.0,0.5072463768115942,3rd Round,2009-05-29,5.29,45.3,55.5,French Open,2009,111.0
14404,Janko Tipsarevic,R,SRB,1984-06-22,260.0,False,1.0,104.0,74.0,30.0,10.0,12.0,12.0,18.0,79.0,2.0,0.6076923076923076,1st Round,2019-08-26,4.71,42.5,41.3,US Open,2019,165.0
14405,Denis Kudla,R,USA,1992-08-17,111.0,True,3.0,129.0,73.0,56.0,9.0,4.0,29.0,27.0,63.0,3.0,0.6116504854368932,1st Round,2019-08-26,4.71,42.5,41.3,US Open,2019,165.0
14406,Janko Tipsarevic,R,SRB,1984-06-22,67.0,False,0.0,87.0,49.0,38.0,4.0,7.0,16.0,22.0,46.0,2.0,0.4693877551020408,2nd Round,2017-08-31,4.67,41.8,46.7,US Open,2017,140.0
14407,Diego Sebastian Schwartzman,R,ARG,1992-08-16,33.0,True,3.0,114.0,65.0,49.0,0.0,8.0,18.0,31.0,53.0,4.0,0.5145631067961165,2nd Round,2017-08-31,4.67,41.8,46.7,US Open,2017,140.0
14408,Janko Tipsarevic,R,SRB,1984-06-22,250.0,False,2.0,129.0,79.0,50.0,5.0,3.0,19.0,31.0,63.0,6.0,0.4921875,2nd Round,2016-01-09,4.46,46.8,41.0,US Open,2016,205.0
14409,Pablo Carreno Busta,R,ESP,1991-07-12,39.0,True,3.0,134.0,85.0,49.0,7.0,4.0,15.0,34.0,74.0,2.0,0.5481481481481482,2nd Round,2016-01-09,4.46,46.8,41.0,US Open,2016,205.0
14410,Janko Tipsarevic,R,SRB,1984-06-22,20.0,False,1.0,105.0,54.0,51.0,10.0,5.0,29.0,22.0,71.0,5.0,0.6574074074074074,Quarterfinals,2011-08-09,6.27,53.1,69.0,US Open,2011,207.0
14411,Novak Djokovic,R,SRB,1987-05-22,1.0,True,2.0,129.0,75.0,54.0,8.0,9.0,25.0,29.0,82.0,2.0,0.6507936507936508,Quarterfinals,2011-08-09,6.27,53.1,69.0,US Open,2011,207.0
14412,Janko Tipsarevic,R,SRB,1984-06-22,44.0,False,1.0,124.0,81.0,43.0,3.0,7.0,26.0,17.0,86.0,3.0,0.5771812080536913,3rd Round,2010-04-09,5.29,48.4,55.5,US Open,2010,222.0
14413,Gael Monfils,R,FRA,1986-09-01,19.0,True,3.0,151.0,83.0,68.0,16.0,2.0,38.0,30.0,80.0,2.0,0.6349206349206349,3rd Round,2010-04-09,5.29,48.4,55.5,US Open,2010,222.0
14414,Janko Tipsarevic,R,SRB,1984-06-22,56.0,False,0.0,52.0,36.0,16.0,11.0,6.0,13.0,3.0,40.0,3.0,0.5882352941176471,2nd Round,2007-08-31,4.41,46.2,48.5,US Open,2007,97.0
14415,Rafael Nadal,L,ESP,1986-06-03,2.0,True,2.0,74.0,42.0,32.0,5.0,1.0,11.0,21.0,40.0,1.0,0.6896551724137931,2nd Round,2007-08-31,4.41,46.2,48.5,US Open,2007,97.0
14416,Janko Tipsarevic,R,SRB,1984-06-22,288.0,False,1.0,109.0,85.0,24.0,3.0,4.0,9.0,15.0,89.0,2.0,0.644927536231884,2nd Round,2019-03-07,4.59,43.1,44.8,Wimbledon,2019,179.0
14417,Kevin Anderson,R,RSA,1986-05-18,8.0,True,3.0,140.0,87.0,53.0,24.0,1.0,31.0,22.0,74.0,3.0,0.6666666666666666,2nd Round,2019-03-07,4.59,43.1,44.8,Wimbledon,2019,179.0
14420,Janko Tipsarevic,R,SRB,1984-06-22,411.0,False,1.0,129.0,74.0,55.0,6.0,3.0,30.0,25.0,64.0,4.0,0.5245901639344263,1st Round,2016-06-27,5.1,46.3,52.3,Wimbledon,2016,209.0
14421,Gilles Simon,R,FRA,1984-12-27,20.0,True,3.0,142.0,94.0,48.0,6.0,8.0,20.0,28.0,89.0,2.0,0.5973154362416108,1st Round,2016-06-27,5.1,46.3,52.3,Wimbledon,2016,209.0
14422,Janko Tipsarevic,R,SRB,1984-06-22,486.0,False,0.0,88.0,49.0,39.0,4.0,6.0,21.0,18.0,49.0,1.0,0.550561797752809,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
14423,Marcel Granollers,R,ESP,1986-04-12,72.0,True,3.0,106.0,66.0,40.0,4.0,8.0,23.0,17.0,75.0,3.0,0.7142857142857143,1st Round,2015-06-29,0.0,0.0,0.0,Wimbledon,2015,0.0
14424,Janko Tipsarevic,R,SRB,1984-06-22,14.0,False,0.0,92.0,68.0,24.0,3.0,8.0,12.0,12.0,62.0,1.0,0.6138613861386139,1st Round,2013-06-24,3.68,34.9,38.0,Wimbledon,2013,114.0
14425,Viktor Troicki,R,SRB,1986-02-10,44.0,True,3.0,104.0,71.0,33.0,15.0,4.0,15.0,18.0,67.0,2.0,0.7052631578947368,1st Round,2013-06-24,3.68,34.9,38.0,Wimbledon,2013,114.0
14426,Laurent Recouderc,R,FRA,1984-07-10,306.0,True,3.0,155.0,102.0,53.0,2.0,12.0,18.0,35.0,88.0,2.0,0.5866666666666667,1st Round,2007-05-29,3.7,34.5,34.8,French Open,2007,174.0
14427,Sam Querrey,R,USA,1987-10-07,67.0,False,2.0,148.0,100.0,48.0,13.0,13.0,27.0,21.0,87.0,8.0,0.5686274509803921,1st Round,2007-05-29,3.7,34.5,34.8,French Open,2007,174.0
14428,Laurent Recouderc,R,FRA,1984-07-10,171.0,False,0.0,43.0,35.0,8.0,3.0,5.0,4.0,4.0,41.0,1.0,0.5466666666666666,1st Round,2010-05-23,4.09,42.7,31.3,French Open,2010,94.0
14429,Robin Soderling,R,SWE,1984-08-14,7.0,True,3.0,89.0,49.0,40.0,9.0,1.0,21.0,19.0,34.0,1.0,0.5964912280701754,1st Round,2010-05-23,4.09,42.7,31.3,French Open,2010,94.0
14430,Laurent Recouderc,R,FRA,1984-07-10,306.0,False,1.0,93.0,60.0,33.0,0.0,5.0,19.0,14.0,58.0,0.0,0.5370370370370371,2nd Round,2007-05-31,3.97,38.8,33.8,French Open,2007,135.0
14431,Novak Djokovic,R,SRB,1987-05-22,6.0,True,3.0,116.0,68.0,48.0,5.0,2.0,20.0,28.0,68.0,1.0,0.6732673267326733,2nd Round,2007-05-31,3.97,38.8,33.8,French Open,2007,135.0
14432,Robin Soderling,R,SWE,1984-08-14,5.0,True,3.0,135.0,84.0,51.0,11.0,3.0,22.0,29.0,72.0,5.0,0.6206896551724138,1st Round,2011-05-24,4.2,41.8,42.0,French Open,2011,168.0
14433,Ryan Harrison,R,USA,1992-05-07,119.0,False,1.0,106.0,74.0,32.0,14.0,10.0,14.0,18.0,63.0,4.0,0.504,1st Round,2011-05-24,4.2,41.8,42.0,French Open,2011,168.0
14434,Robin Soderling,R,SWE,1984-08-14,5.0,True,3.0,94.0,60.0,34.0,7.0,0.0,19.0,15.0,48.0,7.0,0.5853658536585366,2nd Round,2011-05-26,4.0,40.7,38.7,French Open,2011,116.0
14435,Albert Ramos,L,ESP,1988-01-17,117.0,False,0.0,77.0,55.0,22.0,8.0,3.0,8.0,14.0,57.0,2.0,0.6404494382022472,2nd Round,2011-05-26,4.0,40.7,38.7,French Open,2011,116.0
14436,Robin Soderling,R,SWE,1984-08-14,5.0,True,3.0,93.0,53.0,40.0,6.0,1.0,26.0,14.0,50.0,0.0,0.6172839506172839,3rd Round,2011-05-28,4.19,40.4,36.3,French Open,2011,109.0
14437,Leonardo Mayer,R,ARG,1987-05-15,19.0,False,0.0,69.0,41.0,28.0,6.0,4.0,14.0,14.0,57.0,1.0,0.7037037037037037,3rd Round,2011-05-28,4.19,40.4,36.3,French Open,2011,109.0
14438,Robin Soderling,R,SWE,1984-08-14,5.0,True,3.0,102.0,66.0,36.0,4.0,6.0,17.0,19.0,54.0,5.0,0.5454545454545454,4th Round,2011-05-30,4.69,43.2,45.3,French Open,2011,136.0
14439,Gilles Simon,R,FRA,1984-12-27,18.0,False,0.0,87.0,54.0,33.0,6.0,3.0,13.0,20.0,53.0,4.0,0.5888888888888889,4th Round,2011-05-30,4.69,43.2,45.3,French Open,2011,136.0
14440,Robin Soderling,R,SWE,1984-08-14,7.0,True,3.0,84.0,47.0,37.0,6.0,2.0,17.0,20.0,52.0,2.0,0.7222222222222222,4th Round,2010-05-30,3.61,40.4,33.7,French Open,2010,101.0
14441,Marin Cilic,R,CRO,1988-09-28,12.0,False,0.0,66.0,41.0,25.0,4.0,7.0,17.0,8.0,45.0,2.0,0.5769230769230769,4th Round,2010-05-30,3.61,40.4,33.7,French Open,2010,101.0
14442,Robin Soderling,R,SWE,1984-08-14,7.0,True,3.0,155.0,96.0,59.0,18.0,8.0,19.0,40.0,91.0,8.0,0.6275862068965518,Semifinals,2010-04-06,4.31,42.1,41.4,French Open,2010,207.0
14443,Tomas Berdych,R,CZE,1985-09-17,17.0,False,2.0,140.0,91.0,49.0,21.0,7.0,22.0,27.0,75.0,5.0,0.5,Semifinals,2010-04-06,4.31,42.1,41.4,French Open,2010,207.0
14444,Robin Soderling,R,SWE,1984-08-14,25.0,True,3.0,110.0,69.0,41.0,6.0,3.0,22.0,19.0,56.0,1.0,0.5894736842105263,2nd Round,2009-05-27,3.78,36.1,40.3,French Open,2009,121.0
14445,Denis Istomin,R,UZB,1986-09-07,92.0,False,0.0,91.0,65.0,26.0,16.0,4.0,10.0,16.0,70.0,2.0,0.660377358490566,2nd Round,2009-05-27,3.78,36.1,40.3,French Open,2009,121.0
14446,Robin Soderling,R,SWE,1984-08-14,25.0,True,3.0,143.0,94.0,49.0,9.0,2.0,33.0,16.0,91.0,0.0,0.6363636363636364,4th Round,2009-05-31,5.0,46.5,52.5,French Open,2009,210.0
14447,Rafael Nadal,L,ESP,1986-06-03,1.0,False,1.0,128.0,79.0,49.0,3.0,1.0,29.0,20.0,99.0,2.0,0.7734375,4th Round,2009-05-31,5.0,46.5,52.5,French Open,2009,210.0
14448,Robin Soderling,R,SWE,1984-08-14,5.0,True,3.0,182.0,113.0,69.0,8.0,5.0,20.0,49.0,97.0,13.0,0.5739644970414202,1st Round,2010-08-30,4.22,38.8,46.4,US Open,2010,232.0
14449,Andreas Haider Maurer,R,AUT,1987-03-22,214.0,False,2.0,177.0,121.0,56.0,34.0,10.0,22.0,34.0,100.0,9.0,0.5263157894736842,1st Round,2010-08-30,4.22,38.8,46.4,US Open,2010,232.0
14450,Robin Soderling,R,SWE,1984-08-14,5.0,True,3.0,89.0,52.0,37.0,7.0,5.0,16.0,21.0,38.0,2.0,0.5277777777777778,3rd Round,2010-04-09,3.92,41.1,34.0,US Open,2010,102.0
14451,Thiemo De Bakker,R,NED,1988-09-19,48.0,False,0.0,60.0,40.0,20.0,8.0,5.0,7.0,13.0,44.0,2.0,0.5714285714285714,3rd Round,2010-04-09,3.92,41.1,34.0,US Open,2010,102.0
14454,Robin Soderling,R,SWE,1984-08-14,12.0,True,3.0,146.0,93.0,53.0,24.0,8.0,25.0,28.0,65.0,4.0,0.5284552845528455,3rd Round,2009-05-09,3.62,33.3,35.3,US Open,2009,141.0
14455,Sam Querrey,R,USA,1987-10-07,22.0,False,1.0,108.0,78.0,30.0,18.0,5.0,9.0,21.0,87.0,7.0,0.6641221374045801,3rd Round,2009-05-09,3.62,33.3,35.3,US Open,2009,141.0
14456,Robin Soderling,R,SWE,1984-08-14,6.0,True,3.0,93.0,62.0,31.0,15.0,0.0,12.0,19.0,47.0,4.0,0.6025641025641025,2nd Round,2010-06-24,3.41,37.6,33.0,Wimbledon,2010,99.0
14457,Marcel Granollers,R,ESP,1986-04-12,87.0,False,0.0,65.0,49.0,16.0,8.0,2.0,5.0,11.0,46.0,1.0,0.575,2nd Round,2010-06-24,3.41,37.6,33.0,Wimbledon,2010,99.0
14458,Robin Soderling,R,SWE,1984-08-14,6.0,True,3.0,106.0,65.0,41.0,15.0,3.0,17.0,24.0,52.0,5.0,0.611764705882353,3rd Round,2010-06-26,3.8,37.2,38.0,Wimbledon,2010,114.0
14459,Thomaz Bellucci,L,BRA,1987-12-30,24.0,False,0.0,78.0,58.0,20.0,9.0,3.0,5.0,15.0,60.0,3.0,0.6060606060606061,3rd Round,2010-06-26,3.8,37.2,38.0,Wimbledon,2010,114.0
14460,Robin Soderling,R,SWE,1984-08-14,12.0,True,3.0,133.0,96.0,37.0,12.0,2.0,14.0,23.0,82.0,4.0,0.6165413533834586,2nd Round,2009-06-24,3.8,38.1,41.8,Wimbledon,2009,167.0
14461,Marcel Granollers,R,ESP,1986-04-12,111.0,False,1.0,130.0,93.0,37.0,23.0,3.0,15.0,22.0,79.0,7.0,0.6076923076923076,2nd Round,2009-06-24,3.8,38.1,41.8,Wimbledon,2009,167.0
